------------------------------2022-04-20 17:15:34------------------------------
model:ResNet50
dataset_name:UAV_0323
num_classes:3
batch_size:32
num_worker:4
process_IQ:True
num_epoch:10
learning_rate:0.005
signal_len:50176, 8
iter_smooth:1
checkpoint_name:50%trainUAV_0323_50%test—UAV_0324_acc:DenseNet.pth
Epoch [1/10], Iter [1/5346], lr: 0.005000, Loss: 1.1319, top1: 40.6250
Epoch [1/10], Iter [2/5346], lr: 0.005000, Loss: 2.0152, top1: 50.0000
Epoch [1/10], Iter [3/5346], lr: 0.005000, Loss: 2.4226, top1: 62.5000
Epoch [1/10], Iter [4/5346], lr: 0.005000, Loss: 1.4645, top1: 43.7500
Epoch [1/10], Iter [5/5346], lr: 0.005000, Loss: 1.5925, top1: 50.0000
Epoch [1/10], Iter [6/5346], lr: 0.005000, Loss: 2.8251, top1: 50.0000
Epoch [1/10], Iter [7/5346], lr: 0.005000, Loss: 2.6485, top1: 46.8750
Epoch [1/10], Iter [8/5346], lr: 0.005000, Loss: 1.5391, top1: 43.7500
Epoch [1/10], Iter [9/5346], lr: 0.005000, Loss: 1.1648, top1: 40.6250
Epoch [1/10], Iter [10/5346], lr: 0.005000, Loss: 1.7901, top1: 31.2500
Epoch [1/10], Iter [11/5346], lr: 0.005000, Loss: 1.3511, top1: 34.3750
Epoch [1/10], Iter [12/5346], lr: 0.005000, Loss: 1.0461, top1: 50.0000
Epoch [1/10], Iter [13/5346], lr: 0.005000, Loss: 1.1823, top1: 18.7500
Epoch [1/10], Iter [14/5346], lr: 0.005000, Loss: 1.2540, top1: 15.6250
Epoch [1/10], Iter [15/5346], lr: 0.005000, Loss: 2.5827, top1: 18.7500
Epoch [1/10], Iter [16/5346], lr: 0.005000, Loss: 1.1750, top1: 15.6250
Epoch [1/10], Iter [17/5346], lr: 0.005000, Loss: 1.9206, top1: 21.8750
Epoch [1/10], Iter [18/5346], lr: 0.005000, Loss: 1.5227, top1: 37.5000
Epoch [1/10], Iter [19/5346], lr: 0.005000, Loss: 1.4359, top1: 43.7500
Epoch [1/10], Iter [20/5346], lr: 0.005000, Loss: 1.2997, top1: 46.8750
Epoch [1/10], Iter [21/5346], lr: 0.005000, Loss: 1.8411, top1: 37.5000
Epoch [1/10], Iter [22/5346], lr: 0.005000, Loss: 1.7660, top1: 40.6250
Epoch [1/10], Iter [23/5346], lr: 0.005000, Loss: 0.8990, top1: 68.7500
Epoch [1/10], Iter [24/5346], lr: 0.005000, Loss: 0.9647, top1: 65.6250
Epoch [1/10], Iter [25/5346], lr: 0.005000, Loss: 0.8442, top1: 59.3750
Epoch [1/10], Iter [26/5346], lr: 0.005000, Loss: 1.4997, top1: 34.3750
Epoch [1/10], Iter [27/5346], lr: 0.005000, Loss: 1.2955, top1: 43.7500
Epoch [1/10], Iter [28/5346], lr: 0.005000, Loss: 0.8713, top1: 65.6250
Epoch [1/10], Iter [29/5346], lr: 0.005000, Loss: 0.9285, top1: 50.0000
Epoch [1/10], Iter [30/5346], lr: 0.005000, Loss: 0.8733, top1: 53.1250
Epoch [1/10], Iter [31/5346], lr: 0.005000, Loss: 1.0836, top1: 40.6250
Epoch [1/10], Iter [32/5346], lr: 0.005000, Loss: 1.2092, top1: 34.3750
Epoch [1/10], Iter [33/5346], lr: 0.005000, Loss: 1.0996, top1: 37.5000
Epoch [1/10], Iter [34/5346], lr: 0.005000, Loss: 1.0427, top1: 37.5000
Epoch [1/10], Iter [35/5346], lr: 0.005000, Loss: 1.2712, top1: 37.5000
Epoch [1/10], Iter [36/5346], lr: 0.005000, Loss: 1.3697, top1: 46.8750
Epoch [1/10], Iter [37/5346], lr: 0.005000, Loss: 0.9857, top1: 37.5000
Epoch [1/10], Iter [38/5346], lr: 0.005000, Loss: 2.3640, top1: 31.2500
Epoch [1/10], Iter [39/5346], lr: 0.005000, Loss: 1.6709, top1: 40.6250
Epoch [1/10], Iter [40/5346], lr: 0.005000, Loss: 1.0728, top1: 34.3750
Epoch [1/10], Iter [41/5346], lr: 0.005000, Loss: 0.9527, top1: 43.7500
Epoch [1/10], Iter [42/5346], lr: 0.005000, Loss: 1.0872, top1: 34.3750
Epoch [1/10], Iter [43/5346], lr: 0.005000, Loss: 1.1658, top1: 34.3750
Epoch [1/10], Iter [44/5346], lr: 0.005000, Loss: 1.3357, top1: 31.2500
Epoch [1/10], Iter [45/5346], lr: 0.005000, Loss: 1.1631, top1: 31.2500
Epoch [1/10], Iter [46/5346], lr: 0.005000, Loss: 0.9662, top1: 50.0000
Epoch [1/10], Iter [47/5346], lr: 0.005000, Loss: 1.0451, top1: 46.8750
Epoch [1/10], Iter [48/5346], lr: 0.005000, Loss: 0.9969, top1: 53.1250
Epoch [1/10], Iter [49/5346], lr: 0.005000, Loss: 1.0736, top1: 40.6250
Epoch [1/10], Iter [50/5346], lr: 0.005000, Loss: 1.1646, top1: 43.7500
Epoch [1/10], Iter [51/5346], lr: 0.005000, Loss: 1.2372, top1: 40.6250
Epoch [1/10], Iter [52/5346], lr: 0.005000, Loss: 0.9988, top1: 62.5000
Epoch [1/10], Iter [53/5346], lr: 0.005000, Loss: 1.1493, top1: 43.7500
Epoch [1/10], Iter [54/5346], lr: 0.005000, Loss: 1.0805, top1: 40.6250
